"StichtagDatJahr","StichtagDatMonat","RaumeinheitSort","RaumeinheitLang","GliederungSort","GliederungLang","ZimmerSort","ZimmerLang","GemeinnuetzigSort","GemeinnuetzigLang","EinheitSort","EinheitLang","PreisartSort","PreisartLang","mean","meanl","meanu","qu25","qu25l","qu25u","qu50","qu50l","qu50u","qu75","qu75l","qu75u","Domain","Sample1","Sample2"
2022,"2022.04",5,"Statistische Quartiere",42,"Langstrasse",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",17.63,16.97,18.28,12.67,12.1,13.4,15.8,15.31,16.25,19.33,19.1,21.11,846,583,38
2024,"2024.04",5,"Statistische Quartiere",42,"Langstrasse",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",18.65,18.09,19.2,13.52,13.42,14.19,16.14,15.88,16.69,19.67,19.63,20.48,850,601,42
2022,"2022.04",5,"Statistische Quartiere",42,"Langstrasse",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",26.72,25.95,27.49,20.95,19.51,21.74,26.31,25.11,27.45,32.27,31.33,33.54,4174,629,132
2024,"2024.04",5,"Statistische Quartiere",42,"Langstrasse",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",29.03,28.29,29.77,21.89,20.34,23.14,28.52,27.5,29.31,34.55,33.44,36,4180,1092,186
2022,"2022.04",5,"Statistische Quartiere",44,"Hard",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.02,13.72,14.31,11.46,11.32,11.61,12.97,12.76,13.09,14.91,14.59,15.17,2990,2207,65
2024,"2024.04",5,"Statistische Quartiere",44,"Hard",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.22,14.98,15.46,12.71,12.53,12.86,14.2,14.06,14.31,16.07,15.8,16.35,3085,2442,63
2022,"2022.04",5,"Statistische Quartiere",44,"Hard",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",24.4,23.54,25.27,18.13,17.5,19.34,23.79,22.03,25.22,30.16,28.59,32.05,2539,367,129
2024,"2024.04",5,"Statistische Quartiere",44,"Hard",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",26.98,26.31,27.65,21.66,21.13,22.6,26.69,26.05,28.08,32.3,30.72,33.01,2484,269,190
2022,"2022.04",5,"Statistische Quartiere",51,"Gewerbeschule",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.12,13.91,14.32,11.71,11.4,11.98,13.26,13.05,13.6,16.23,15.61,16.87,1463,975,57
2024,"2024.04",5,"Statistische Quartiere",51,"Gewerbeschule",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.38,15.13,15.62,12.8,12.7,12.93,15.02,14.79,15.51,17.05,16.95,17.47,1480,996,59
2022,"2022.04",5,"Statistische Quartiere",51,"Gewerbeschule",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",26.34,25.2,27.49,20.36,19.73,22.6,25.42,23.77,27.98,30.47,29.16,33.26,2537,326,84
2024,"2024.04",5,"Statistische Quartiere",51,"Gewerbeschule",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",28.01,26.95,29.07,22.32,20.94,23.31,26.32,25.23,28.1,33.27,31.63,34.83,2475,327,129
2022,"2022.04",5,"Statistische Quartiere",52,"Escher Wyss",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",11.55,11.52,11.57,9.34,9.28,9.43,10.78,10.73,10.82,13.25,13.12,13.26,217,213,0
2024,"2024.04",5,"Statistische Quartiere",52,"Escher Wyss",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",11.58,11.54,11.62,9.26,9.26,9.38,10.23,10.23,10.4,13.89,13.79,13.92,182,178,0
2022,"2022.04",5,"Statistische Quartiere",52,"Escher Wyss",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",26.25,25.57,26.93,21.16,20.15,22.19,26.34,25.47,27.17,30.84,30.24,32.05,1687,642,105
2024,"2024.04",5,"Statistische Quartiere",52,"Escher Wyss",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",27.86,27.34,28.38,22.25,21.39,23.75,28.52,27.92,29.24,33.05,32.3,33.7,1575,645,102
2022,"2022.04",5,"Statistische Quartiere",61,"Unterstrass",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.7,14.41,14.98,13.21,13.08,13.41,14.14,13.97,14.29,15.35,15.03,15.91,3299,1788,55
2024,"2024.04",5,"Statistische Quartiere",61,"Unterstrass",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.45,15.27,15.64,13.94,13.79,14.03,15.2,14.89,15.54,16.73,16.51,17.07,3446,2009,69
2022,"2022.04",5,"Statistische Quartiere",61,"Unterstrass",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.13,24.21,26.05,19.87,19.16,21.43,25,24.12,26.34,30.52,28.68,31.57,5683,918,134
2024,"2024.04",5,"Statistische Quartiere",61,"Unterstrass",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",27.1,26.34,27.86,21.78,20,22.85,26.99,25.66,28.38,32.02,30.53,32.94,5529,945,196
2022,"2022.04",5,"Statistische Quartiere",63,"Oberstrass",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.66,15.48,15.84,12.93,12.86,13.02,14.82,14.75,14.86,16.7,16.66,16.97,472,376,56
2024,"2024.04",5,"Statistische Quartiere",63,"Oberstrass",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.42,16.22,16.61,13.65,13.61,13.7,15.61,15.58,15.68,17.76,17.59,17.87,478,384,58
2022,"2022.04",5,"Statistische Quartiere",63,"Oberstrass",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",26.9,25.74,28.07,21.71,20.42,22.98,26.78,25.45,28.19,32.44,30.64,33.9,2722,183,121
2024,"2024.04",5,"Statistische Quartiere",63,"Oberstrass",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",28.96,27.94,29.98,21.82,20.26,22.87,28.73,27.59,29.5,35.65,33.28,36.33,2674,191,171
2022,"2022.04",5,"Statistische Quartiere",71,"Fluntern",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.84,15.72,15.96,14.15,14.1,14.16,15.33,15.07,15.53,16.75,16.71,16.86,174,158,12
2024,"2024.04",5,"Statistische Quartiere",71,"Fluntern",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",18.15,18.01,18.29,14.97,14.92,15,16.07,16.05,16.12,17.93,17.79,18.07,185,180,0
2022,"2022.04",5,"Statistische Quartiere",71,"Fluntern",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",28.59,27.56,29.61,22.86,20.26,24.1,29.44,27.07,30.51,33.62,32.79,35.33,1908,286,108
2024,"2024.04",5,"Statistische Quartiere",71,"Fluntern",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",30.22,29.26,31.18,22.96,22.13,24.46,28.73,27.72,29.6,35.28,33.79,36.27,1837,248,156
2022,"2022.04",5,"Statistische Quartiere",72,"Hottingen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",20.38,20.18,20.58,17.06,16.79,17.21,20.93,20.71,21.15,23.48,23.31,23.72,377,272,69
2024,"2024.04",5,"Statistische Quartiere",72,"Hottingen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",22.22,21.96,22.49,19.11,18.93,19.43,21.96,21.79,22.14,24.91,24.55,25.12,379,275,66
2022,"2022.04",5,"Statistische Quartiere",72,"Hottingen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",28.06,26.63,29.49,22.29,20.18,23.62,28.18,25.8,29.33,32.63,31.1,33.57,3005,251,120
2024,"2024.04",5,"Statistische Quartiere",72,"Hottingen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",30.22,29.36,31.09,24.69,23.54,26.25,29.75,28.95,31.14,35.53,33.18,36.86,2960,236,160
2022,"2022.04",5,"Statistische Quartiere",73,"Hirslanden",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.07,13.78,14.35,11.6,11.26,11.92,13.41,12.61,14.32,16.33,15.6,16.8,388,135,37
2024,"2024.04",5,"Statistische Quartiere",73,"Hirslanden",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.81,14.61,15.01,12.04,11.64,12.15,13.48,12.85,14.01,17.45,16.55,17.64,416,152,34
2022,"2022.04",5,"Statistische Quartiere",73,"Hirslanden",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.03,23.95,26.11,20,17.93,21.72,25.09,24.08,26.44,29.59,27.64,32.31,2305,245,100
2024,"2024.04",5,"Statistische Quartiere",73,"Hirslanden",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",27.63,26.72,28.55,20.95,19.99,22.95,27.8,26.7,28.78,33.79,32.44,34.98,2351,256,164
2022,"2022.04",5,"Statistische Quartiere",74,"Witikon",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.6,14.42,14.78,11.83,11.64,12.14,13.85,13.17,14.45,16.72,16.46,16.96,300,150,60
2024,"2024.04",5,"Statistische Quartiere",74,"Witikon",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.04,15.22,16.86,12,11.7,12.47,14.62,13.29,17.58,20.13,18.8,20.85,362,142,39
2022,"2022.04",5,"Statistische Quartiere",74,"Witikon",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",21.49,20.78,22.19,17.51,16.49,18.94,21.21,20.17,22.26,23.77,22.95,25.96,3103,603,93
2024,"2024.04",5,"Statistische Quartiere",74,"Witikon",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.68,23.08,24.29,18.84,18.07,19.48,22.95,22.35,23.86,27.24,26.78,28.12,3044,635,147
2022,"2022.04",5,"Statistische Quartiere",81,"Seefeld",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.88,16.73,17.02,14.62,14.53,14.78,15.37,15.34,15.4,17.85,17.52,17.96,189,179,0
2024,"2024.04",5,"Statistische Quartiere",81,"Seefeld",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",17.79,17.64,17.94,15.09,15.07,15.15,16.22,16.18,16.24,19.11,18.95,19.2,180,163,10
2022,"2022.04",5,"Statistische Quartiere",81,"Seefeld",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",31.78,30.69,32.87,25.4,23.5,27,32.58,30.53,33.95,38.1,36.02,39.11,2484,418,126
2024,"2024.04",5,"Statistische Quartiere",81,"Seefeld",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",33.86,32.87,34.86,25.87,24.7,27.99,34.47,33.15,35.28,40.08,38.74,41.87,2429,418,181
2022,"2022.04",5,"Statistische Quartiere",82,"Mühlebach",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.62,15.48,15.76,12.42,12.4,12.53,13.57,13.53,13.68,16.92,16.63,17.16,249,235,0
2024,"2024.04",5,"Statistische Quartiere",82,"Mühlebach",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.81,16.73,16.9,13.44,13.44,13.51,14.84,14.75,14.85,18.57,18.31,18.78,245,240,0
2022,"2022.04",5,"Statistische Quartiere",82,"Mühlebach",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",30.26,29.19,31.32,23.78,22.32,25.02,30.26,28.7,31.85,36.92,34.72,38.95,2232,542,115
2024,"2024.04",5,"Statistische Quartiere",82,"Mühlebach",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",31.77,30.87,32.67,24.06,22.88,25.26,31.83,29.95,33.26,40.26,38.6,41.29,2249,602,164
2022,"2022.04",5,"Statistische Quartiere",83,"Weinegg",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.7,14.49,14.92,12.41,11.84,12.62,14.2,14.19,14.46,15.45,15.41,15.65,157,133,0
2024,"2024.04",5,"Statistische Quartiere",83,"Weinegg",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.45,15.3,15.6,12.93,12.89,13.11,14.71,14.67,14.94,16.51,16.43,16.6,160,124,28
2022,"2022.04",5,"Statistische Quartiere",83,"Weinegg",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.2,24.14,26.26,18.1,16.68,19.78,25,23.68,26.49,30.88,29.96,32.21,1663,155,96
2024,"2024.04",5,"Statistische Quartiere",83,"Weinegg",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",28.95,28.02,29.88,22.05,21.27,23.11,27.62,26.54,29.17,35,33.68,36.14,1632,146,158
2022,"2022.04",5,"Statistische Quartiere",91,"Albisrieden",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.82,14.59,15.04,11.95,11.7,12.07,14.38,14.29,14.63,17.23,16.69,17.62,3608,2015,99
2024,"2024.04",5,"Statistische Quartiere",91,"Albisrieden",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.82,15.5,16.14,12.57,12.3,13.02,15.32,15.06,15.79,18.65,17.95,18.97,3499,2042,74
2022,"2022.04",5,"Statistische Quartiere",91,"Albisrieden",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.57,22.96,24.18,18.9,17.75,20.35,22.85,22.2,23.84,27.12,26.24,27.72,5263,1040,100
2024,"2024.04",5,"Statistische Quartiere",91,"Albisrieden",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.99,25.51,26.48,20.15,19.61,21.42,25.43,24.33,26,30.52,29.34,31.37,5492,1239,155
2022,"2022.04",5,"Statistische Quartiere",92,"Altstetten",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.31,14.01,14.61,12.05,11.79,12.38,13.84,13.49,14.21,16.09,15.71,16.59,4406,2406,83
2024,"2024.04",5,"Statistische Quartiere",92,"Altstetten",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.1,14.83,15.37,12.94,12.79,13.21,14.61,14.28,14.79,16.85,16.3,17.23,4336,2519,80
2022,"2022.04",5,"Statistische Quartiere",92,"Altstetten",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.34,22.73,23.95,19.24,17.97,19.68,22.09,21.67,22.71,26.92,25.89,28.06,9704,1380,135
2024,"2024.04",5,"Statistische Quartiere",92,"Altstetten",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.15,24.73,25.56,20.15,19.79,20.71,24.34,23.79,25.41,29.45,28.57,30.45,9919,2735,192
2022,"2022.04",5,"Statistische Quartiere",101,"Höngg",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.72,14.38,15.05,12.54,12.37,12.68,13.94,13.65,14.22,15.83,15.48,16.16,2345,1763,60
2024,"2024.04",5,"Statistische Quartiere",101,"Höngg",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.51,15.25,15.76,13.28,13.1,13.41,14.65,14.45,14.87,16.95,16.68,17.25,2320,1785,54
2022,"2022.04",5,"Statistische Quartiere",101,"Höngg",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.78,22.68,24.89,19.2,18.12,19.54,22.76,21.26,24.17,27.15,26.23,28.15,5907,1275,104
2024,"2024.04",5,"Statistische Quartiere",101,"Höngg",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.64,23.1,24.18,19.36,18.76,20.16,23.28,22.57,24.14,27.14,26.36,27.9,5877,1267,170
2022,"2022.04",5,"Statistische Quartiere",102,"Wipkingen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.77,14.44,15.09,11.86,11.46,12.25,14.41,13.67,15.12,17.34,16.77,17.87,2338,1338,85
2024,"2024.04",5,"Statistische Quartiere",102,"Wipkingen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.57,15.29,15.85,12.79,12.64,13.1,15.32,14.83,15.58,17.72,17.29,18.2,2349,1343,79
2022,"2022.04",5,"Statistische Quartiere",102,"Wipkingen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",24.95,23.81,26.08,19.63,18.11,20.72,24.26,23.04,25.72,28.47,27.6,30.52,4499,568,112
2024,"2024.04",5,"Statistische Quartiere",102,"Wipkingen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.9,25.04,26.76,20.77,19.65,22.52,25.04,24.01,26.28,29.97,28.68,31.59,4447,440,158
2022,"2022.04",5,"Statistische Quartiere",111,"Affoltern",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.17,14.97,15.38,13.4,13.29,13.49,14.5,14.37,14.72,16.49,16.33,16.64,3739,2391,127
2024,"2024.04",5,"Statistische Quartiere",111,"Affoltern",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.29,16.05,16.54,14.09,13.88,14.24,15.71,15.43,16.11,18.03,17.62,18.32,3835,2303,119
2022,"2022.04",5,"Statistische Quartiere",111,"Affoltern",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",20.62,20.07,21.17,17.07,16.4,17.78,20.18,19.13,21.28,23.26,22.99,24.55,5124,1397,100
2024,"2024.04",5,"Statistische Quartiere",111,"Affoltern",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",22.23,21.72,22.74,18.15,17.33,18.92,21.95,21.37,22.54,25.77,25.07,26.48,4985,1185,150
2022,"2022.04",5,"Statistische Quartiere",115,"Oerlikon",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.15,13.88,14.43,12.2,12.06,12.31,13.35,13.19,13.55,15.52,15.23,16.1,1341,968,68
2024,"2024.04",5,"Statistische Quartiere",115,"Oerlikon",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.8,15.46,16.13,13.54,13.42,13.62,14.62,14.46,14.91,17.59,16.94,18.32,1403,1074,48
2022,"2022.04",5,"Statistische Quartiere",115,"Oerlikon",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.69,23.04,24.33,19.29,18.16,20.18,22.98,22.12,23.65,27.45,26.05,28.33,7609,1418,136
2024,"2024.04",5,"Statistische Quartiere",115,"Oerlikon",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.16,24.61,25.71,20.35,19.97,21.25,24.72,23.99,25.03,29.34,28.54,30.2,7164,1454,179
2022,"2022.04",5,"Statistische Quartiere",119,"Seebach",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.34,14.13,14.56,12.05,12.02,12.31,13.61,13.43,13.9,16.36,15.77,16.72,2387,1719,80
2024,"2024.04",5,"Statistische Quartiere",119,"Seebach",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.38,15.22,15.54,12.67,12.56,12.84,14.9,14.75,15.08,17.64,17.43,17.82,2425,1911,79
2022,"2022.04",5,"Statistische Quartiere",119,"Seebach",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",22.12,21.64,22.61,18.53,17.86,19.29,21.36,20.91,22.31,25,24.28,26.08,6461,1378,137
2024,"2024.04",5,"Statistische Quartiere",119,"Seebach",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.86,23.33,24.39,18.86,18.36,19.59,23.14,22.55,23.85,27.52,26.7,28.39,6606,1279,189
2022,"2022.04",5,"Statistische Quartiere",121,"Saatlen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.07,13.89,14.24,11.76,11.43,12.04,13.86,13.71,14.06,16.32,16.06,16.7,2351,1642,57
2024,"2024.04",5,"Statistische Quartiere",121,"Saatlen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.75,14.52,14.98,12.71,12.19,13.07,14.63,14.3,14.94,16.94,16.52,17.55,2350,1458,57
2022,"2022.04",5,"Statistische Quartiere",121,"Saatlen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",22.06,21.2,22.93,18.08,15.9,20.03,22.48,21.93,23.19,24.97,23.67,26.56,517,48,57
2024,"2024.04",5,"Statistische Quartiere",121,"Saatlen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",22.92,22.19,23.65,19.46,17.57,19.98,23.16,22.09,24.04,25.82,25.22,26.71,480,50,81
2022,"2022.04",5,"Statistische Quartiere",122,"Schwamendingen-Mitte",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.51,13.25,13.77,10.51,10.43,10.92,12.87,12.62,13.39,15.79,15.3,16.12,1652,927,94
2024,"2024.04",5,"Statistische Quartiere",122,"Schwamendingen-Mitte",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.66,14.43,14.88,11.97,11.49,12.32,14.35,13.89,14.77,17.36,16.89,17.71,1768,932,90
2022,"2022.04",5,"Statistische Quartiere",122,"Schwamendingen-Mitte",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",20.31,19.57,21.06,17.01,16.36,17.78,21.18,19.68,21.82,23.44,22.31,24.37,2760,346,92
2024,"2024.04",5,"Statistische Quartiere",122,"Schwamendingen-Mitte",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",21.41,20.7,22.12,17.84,16.82,18.6,21.23,20.37,22.14,24.09,23.4,26.02,2753,306,138
2022,"2022.04",5,"Statistische Quartiere",123,"Hirzenbach",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.87,13.7,14.03,11.23,10.92,11.38,13.13,12.87,13.6,16.54,16.45,16.7,2388,1720,69
2024,"2024.04",5,"Statistische Quartiere",123,"Hirzenbach",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.88,14.75,15.01,12.31,12.14,12.5,15.3,14.9,15.54,17.19,17.14,17.26,2471,1805,68
2022,"2022.04",5,"Statistische Quartiere",123,"Hirzenbach",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",21.37,20.81,21.92,18.28,17.43,18.92,20.76,20,21.84,24.22,23.64,25,2476,888,76
2024,"2024.04",5,"Statistische Quartiere",123,"Hirzenbach",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",22.68,22.28,23.08,19.57,18.79,19.99,23.18,22.39,23.7,26.14,25.66,26.51,2145,789,124
2022,"2022.04",5,"Statistische Quartiere",0,"Ganze Stadt",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.67,16.59,16.74,14.03,13.98,14.08,15.9,15.85,15.97,18.59,18.49,18.69,48986,31108,1695
2024,"2024.04",5,"Statistische Quartiere",0,"Ganze Stadt",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",17.93,17.86,18,15.24,15.17,15.3,17.24,17.15,17.33,19.9,19.82,20.03,49465,32054,1664
2022,"2022.04",5,"Statistische Quartiere",0,"Ganze Stadt",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",27.55,27.37,27.73,21.99,21.82,22.21,26.42,26.22,26.63,31.87,31.58,32.13,112783,19644,3668
2024,"2024.04",5,"Statistische Quartiere",0,"Ganze Stadt",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",29.46,29.31,29.6,23.29,23.13,23.54,28.4,28.24,28.6,34.31,34.08,34.56,111769,22301,5270
2022,"2022.04",5,"Statistische Quartiere",11,"Rathaus",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",19.4,19.32,19.48,14.55,14.52,14.6,18.36,18.28,18.52,22.76,22.68,22.89,415,408,0
2024,"2024.04",5,"Statistische Quartiere",11,"Rathaus",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",20.96,20.85,21.07,15.98,15.95,16.09,20.04,20,20.17,24.57,24.55,24.67,421,395,20
2022,"2022.04",5,"Statistische Quartiere",11,"Rathaus",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",36.31,34.74,37.87,28.82,26.21,30.97,37.3,34.22,39.52,42.85,41.67,46.02,1000,95,112
2024,"2024.04",5,"Statistische Quartiere",11,"Rathaus",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",39.59,38.29,40.88,30.15,28.59,33.09,39.01,37.67,40.36,47.85,45.49,49.54,972,121,158
2022,"2022.04",5,"Statistische Quartiere",12,"Hochschulen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",20.26,20.26,20.26,17.4,17.4,17.4,20.86,21.19,21.19,23.1,23.06,23.06,31,31,0
